"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","TX Prohibit","Reverse","TDMA","TDMA Adaptive","Encryption Group Id","Digital Encryption","Call Confirmation","Talk Around","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Simplex","Digi APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation"
"403","Jakt K4 155.525","155.52500","155.52500","A-Analog","Mid","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"404","Jakt K5 156.000","156.00000","156.00000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"405","Jakt K6 155.400","155.40000","155.40000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"406","Jakt K7 155.450","155.45000","155.45000","A-Analog","Mid","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"407","KDR K1 444.600","444.60000","444.60000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"408","KDR K2 444.650","444.65000","444.65000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"409","KDR K3 444.800","444.80000","444.80000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"410","KDR K4 444.825","444.82500","444.82500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"411","KDR K5 444.850","444.85000","444.85000","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"412","KDR K6 444.875","444.87500","444.87500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"413","KDR K7 444.925","444.92500","444.92500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"414","KDR K8 444.975","444.97500","444.97500","A-Analog","Mid","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","KDR (SRBR)","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"415","PMR K1","446.00625","446.00625","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"416","PMR K2","446.01875","446.01875","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"417","PMR K3","446.03125","446.03125","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"418","PMR K4","446.04375","446.04375","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"419","PMR K5","446.05625","446.05625","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"420","PMR K6","446.06875","446.06875","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"421","PMR K7","446.08125","446.08125","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"422","PMR K8","446.09375","446.09375","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"450","MarinVHF K01","160.65000","156.05000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"451","MarinVHF K02","160.70000","156.10000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"452","MarinVHF K03","160.75000","156.15000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"453","MarinVHF K04","160.80000","156.20000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"454","MarinVHF K05","160.85000","156.25000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"455","MarinVHF K06","156.30000","156.30000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"456","MarinVHF K07","156.35000","156.35000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"457","MarinVHF K08","156.40000","156.40000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"458","MarinVHF K09","156.45000","156.45000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"459","MarinVHF K10","156.50000","156.50000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"460","MarinVHF K11","156.55000","156.55000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"461","MarinVHF K12","156.60000","156.60000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"462","MarinVHF K13","156.65000","156.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"463","MarinVHF K14","156.70000","156.70000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"464","MarinVHF K15","156.75000","156.75000","A-Analog","Low","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"465","MarinVHF K16","156.80000","156.80000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"466","MarinVHF K17","156.85000","156.85000","A-Analog","Low","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"467","MarinVHF K18","161.50000","156.90000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"468","MarinVHF K19","161.55000","156.95000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"469","MarinVHF K20","161.60000","157.00000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"470","MarinVHF K21","161.65000","157.05000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"471","MarinVHF K22","161.70000","157.10000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"472","MarinVHF K23","161.75000","157.15000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"473","MarinVHF K24","161.80000","157.20000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"474","MarinVHF K25","161.85000","157.25000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"475","MarinVHF K26","161.90000","157.30000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"476","MarinVHF K27","161.95000","157.35000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"477","MarinVHF K28","162.00000","157.40000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"478","MarinVHF K60","160.62500","156.02500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"479","MarinVHF K61","160.67500","156.07500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"480","MarinVHF K62","160.72500","156.12500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"481","MarinVHF K63","160.77500","156.17500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"482","MarinVHF K64","160.82500","156.22500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"483","MarinVHF K65","160.87500","156.27500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"484","MarinVHF K66","160.92500","156.32500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"485","MarinVHF K67","156.37500","156.37500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"486","MarinVHF K68","156.42500","156.42500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"487","MarinVHF K69","156.47500","156.47500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"488","MarinVHF K70","156.52500","156.52500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"489","MarinVHF K71","156.57500","156.57500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"490","MarinVHF K72","156.62500","156.62500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"491","MarinVHF K73","156.67500","156.67500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"492","MarinVHF K74","156.72500","156.72500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"493","MarinVHF K75","156.77500","156.77500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"494","MarinVHF K76","156.82500","156.82500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"495","MarinVHF K77","156.87500","156.87500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"496","MarinVHF K78","161.52500","156.92500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"497","MarinVHF K79","161.57500","156.97500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"498","MarinVHF K80","161.62500","157.02500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"499","MarinVHF K81","161.67500","157.07500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"500","MarinVHF K82","161.72500","157.12500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"501","MarinVHF K83","161.77500","157.17500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"502","MarinVHF K84","161.82500","157.22500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"503","MarinVHF K85","161.87500","157.27500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"504","MarinVHF K86","161.92500","157.32500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"505","MarinVHF K87","157.37500","157.37500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"506","MarinVHF K88","157.42500","157.42500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"507","MarinVHF L1","155.50000","155.50000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"508","MarinVHF L2","155.52500","155.52500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"509","MarinVHF L3","155.65000","155.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"510","MarinVHF F1","155.62500","156.62500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"511","MarinVHF F2","155.77500","155.77500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"512","MarinVHF F3","155.82500","155.82500","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"513","Mil Skjutinfo","143.65000","143.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"554","BRK","460.97500","450.97500","A-Analog","Low","25K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"4001","Channel VFO A","434.10000","434.10000","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"4002","Channel VFO B","144.80000","144.80000","A-Analog","High","12.5K","Off","Off","Analog","Group Call","YOURCALL","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","2","On","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0","Off"
